index,SuhuMin,SuhuMax,Hujan,Penguapan,SinarMatahari,KecepatanAnginTerkencang,KecepatanAngin9am,KecepatanAngin3pm,Kelembaban9am,Kelembaban3pm,Tekanan9am,Tekanan3pm,Awan9am,Awan3pm,Suhu9am,Suhu3pm,BersaljuHariIni,BersaljuBesok,PrediksiBersaljuBesok
1972,0.1749271137026239,13.9,Tidak,0.07357859531772576,0.6758620689655173,0.33653846153846156,0.26153846153846155,0.5384615384615385,0.7448979591836734,0.4183673469387755,0.7012522361359608,0.6647058823529406,0.125,0.125,0.23180592991913743,0.20338983050847453,Tidak,Tidak,Tidak
1974,0.45189504373177836,21.0,Tidak,0.06688963210702341,0.06206896551724138,0.25,0.23076923076923078,0.23076923076923078,0.7346938775510203,0.43877551020408156,0.7066189624329162,0.6078431372549034,0.875,Ya,0.3962264150943396,0.38498789346246964,Tidak,Ya,Tidak
1976,0.5364431486880465,23.3,Tidak,0.13043478260869565,0.47586206896551725,0.31730769230769235,0.3076923076923077,0.47692307692307695,0.6428571428571428,0.44897959183673464,0.5617173524150267,0.5627450980392155,0.875,0.25,0.45552560646900264,0.41404358353510884,Tidak,Tidak,Tidak
1984,0.4402332361516035,14.7,3.2,0.01003344481605351,0.24137931034482757,0.33653846153846156,0.2,0.3076923076923077,0.7551020408163265,0.683673469387755,0.2933810375670838,0.20196078431372655,0.875,0.625,0.32075471698113206,0.21549636803874084,Ya,Tidak,Ya
1985,0.8396501457725947,30.0,5.0,0.030100334448160536,0.3931034482758621,0.14423076923076922,0.09230769230769231,0.26153846153846155,0.9387755102040816,0.7142857142857142,0.5330948121645811,0.48039215686274517,0.75,0.75,0.6819407008086253,0.595641646489104,Ya,Tidak,Ya
1986,0.30903790087463556,19.4,0.2,0.05351170568561873,0.42758620689655175,0.2884615384615385,0.23076923076923078,0.36923076923076925,0.9387755102040816,0.4183673469387755,0.5867620751341711,0.5156862745098039,0.875,0.875,0.2722371967654986,0.33898305084745756,Tidak,Tidak,Tidak
1987,0.510204081632653,18.8,5.2,0.046822742474916385,0.43448275862068964,0.21153846153846156,0.26153846153846155,0.3076923076923077,0.8061224489795917,0.7755102040816325,0.6046511627906987,0.613725490196078,0.875,0.875,0.4258760107816711,0.33171912832929773,Ya,Tidak,Tidak
1992,0.4023323615160349,12.3,2.0,0.013377926421404682,0.20689655172413793,0.33653846153846156,0.3076923076923077,0.4307692307692308,0.9897959183673468,0.8061224489795917,0.7835420393559964,0.7509803921568654,Ya,0.875,0.24797843665768193,0.1694915254237288,Ya,Ya,Ya
1993,0.6793002915451894,33.5,Tidak,0.1906354515050167,0.9172413793103449,0.43269230769230776,0.5384615384615385,0.26153846153846155,0.38775510204081626,0.26530612244897955,0.6404293381037576,0.5843137254901976,Tidak,0.125,0.633423180592992,0.6924939467312347,Tidak,Tidak,Tidak
1995,0.5247813411078717,31.3,Tidak,0.16722408026755853,0.5172413793103449,0.3076923076923077,0.2923076923076923,0.4307692307692308,0.6428571428571428,0.4183673469387755,0.4865831842576043,0.4882352941176471,0.25,0.75,0.5929919137466307,0.5351089588377722,Tidak,Tidak,Tidak
1996,0.2973760932944606,23.1,Tidak,0.0903010033444816,0.9172413793103449,0.31730769230769235,0.3384615384615385,0.4307692307692308,0.5918367346938774,0.36734693877551017,0.6529516994633298,0.6411764705882348,0.25,0.125,0.3908355795148247,0.41646489104116213,Tidak,Tidak,Tidak
1997,0.693877551020408,23.5,0.8,0.20735785953177258,0.0896551724137931,0.43269230769230776,0.5384615384615385,0.36923076923076925,0.8877551020408162,0.9183673469387754,0.4955277280858681,0.49215686274509807,0.875,Ya,0.5067385444743935,0.3825665859564164,Tidak,Ya,Ya
2002,0.5043731778425655,23.2,Tidak,0.06354515050167224,0.6482758620689655,0.5865384615384615,0.46153846153846156,0.6000000000000001,0.5306122448979591,0.2959183673469387,0.5939177101967807,0.5215686274509821,0.875,0.25,0.4016172506738544,0.43583535108958826,Tidak,Tidak,Tidak
2003,0.36151603498542273,19.5,10.6,0.046822742474916385,0.6482758620689655,0.21153846153846156,0.26153846153846155,0.16923076923076924,0.5510204081632653,0.43877551020408156,0.5796064400715579,0.5784313725490193,Tidak,0.125,0.4016172506738544,0.3341404358353511,Ya,Tidak,Tidak
2004,0.5393586005830904,26.0,Tidak,0.09364548494983277,0.7724137931034483,0.1826923076923077,Tidak,0.23076923076923078,0.6020408163265305,0.44897959183673464,0.44722719141324063,0.4176470588235297,Tidak,0.125,0.5633423180592992,0.49878934624697324,Tidak,Tidak,Tidak
2006,0.7988338192419824,35.8,Tidak,0.15050167224080266,0.7172413793103448,0.44230769230769235,0.36923076923076925,0.47692307692307695,0.3571428571428571,0.2040816326530612,0.41860465116279144,0.3176470588235283,0.75,0.25,0.7088948787061994,0.7263922518159804,Tidak,Ya,Tidak
2012,0.5918367346938774,27.5,Tidak,0.0903010033444816,0.3448275862068966,0.33653846153846156,0.16923076923076924,0.47692307692307695,0.6632653061224489,0.4795918367346938,0.6547406082289804,0.613725490196078,0.875,0.625,0.5444743935309974,0.5205811138014527,Tidak,Tidak,Tidak
2014,0.4139941690962099,26.4,0.2,0.05016722408026755,0.47586206896551725,0.25,0.23076923076923078,0.1076923076923077,0.836734693877551,0.5306122448979591,0.5921288014311301,0.5549019607843135,0.875,0.125,0.4150943396226415,0.46246973365617416,Tidak,Tidak,Tidak
2018,0.6413994169096209,32.1,Tidak,0.16053511705685616,0.9034482758620689,0.23076923076923078,0.2923076923076923,0.16923076923076924,0.4897959183673469,0.24489795918367344,0.6118067978533119,0.5529411764705863,0.125,0.5,0.5849056603773585,0.6246973365617433,Tidak,Tidak,Tidak
2019,0.6239067055393585,21.9,Tidak,0.11705685618729096,0.5379310344827586,0.21153846153846156,0.26153846153846155,0.2923076923076923,0.4999999999999999,0.5612244897959183,0.6654740608228984,0.6686274509803951,0.625,0.25,0.5202156334231806,0.3728813559322033,Tidak,Tidak,Tidak
2021,0.22740524781341104,13.1,Tidak,0.016722408026755852,0.19999999999999998,0.1923076923076923,0.3384615384615385,0.2,0.683673469387755,0.5714285714285714,0.7066189624329162,0.7098039215686285,0.875,0.875,0.16711590296495954,0.19370460048426147,Tidak,Tidak,Tidak
2022,0.3702623906705539,18.8,Tidak,0.06688963210702341,0.7172413793103448,0.1923076923076923,0.16923076923076924,0.2923076923076923,0.6020408163265305,0.44897959183673464,0.6010733452593939,0.4980392156862763,0.625,0.125,0.3045822102425876,0.3341404358353511,Tidak,Ya,Tidak
2023,0.3760932944606413,23.9,Tidak,0.08026755852842808,0.7931034482758621,0.1923076923076923,0.23076923076923078,0.2923076923076923,0.520408163265306,0.4183673469387755,0.731663685152057,0.6843137254901954,0.125,Tidak,0.431266846361186,0.43825665859564156,Tidak,Tidak,Tidak
2024,0.5685131195335277,24.9,9.8,0.056856187290969896,0.30344827586206896,0.3942307692307692,0.16923076923076924,0.2,0.8061224489795917,0.6224489795918366,0.5778175313059073,0.5509803921568626,0.625,0.875,0.48787061994609154,0.423728813559322,Ya,Ya,Ya
2026,0.19241982507288627,18.9,Tidak,0.046822742474916385,0.3586206896551724,0.14423076923076922,0.23076923076923078,0.16923076923076924,0.510204081632653,0.26530612244897955,0.7423971377459786,0.7333333333333343,0.875,0.75,0.24528301886792447,0.3147699757869249,Tidak,Tidak,Tidak
2028,0.5335276967930028,19.2,19.8,0.11036789297658862,0.16551724137931034,0.2692307692307692,0.26153846153846155,0.3076923076923077,0.9387755102040816,0.7448979591836734,0.4168157423971408,0.42156862745098067,0.875,0.875,0.39353099730458213,0.30992736077481836,Ya,Tidak,Ya
2034,0.58600583090379,30.2,Tidak,0.11705685618729096,0.8758620689655172,0.21153846153846156,0.2,0.26153846153846155,0.6020408163265305,0.510204081632653,0.5527728085867629,0.47058823529411953,0.375,0.125,0.6253369272237197,0.5157384987893462,Tidak,Tidak,Tidak
2035,0.5714285714285714,21.9,Tidak,0.0903010033444816,0.7034482758620689,0.1634615384615385,0.2,0.16923076923076924,0.5918367346938774,0.6122448979591836,0.6636851520572478,0.6333333333333329,0.125,0.125,0.5202156334231806,0.3825665859564164,Tidak,Tidak,Tidak
2037,0.8513119533527695,33.9,Tidak,0.13377926421404682,0.9034482758620689,0.1923076923076923,0.09230769230769231,0.23076923076923078,0.5714285714285714,0.5612244897959183,0.4042933810375686,0.3294117647058812,0.375,0.125,0.8086253369272237,0.6561743341404357,Tidak,Tidak,Tidak
2038,0.3702623906705539,17.9,Tidak,0.05351170568561873,0.43448275862068964,0.1826923076923077,0.26153846153846155,0.16923076923076924,0.7755102040816325,0.5612244897959183,0.7513416815742424,0.7078431372549048,0.75,0.875,0.2911051212938005,0.2953995157384987,Tidak,Tidak,Tidak
2047,0.4256559766763848,18.2,Tidak,0.12374581939799331,0.7448275862068966,0.1923076923076923,0.13846153846153847,0.2923076923076923,0.43877551020408156,0.4591836734693877,0.7030411449016114,0.6705882352941188,0.875,0.875,0.33423180592991913,0.2832929782082324,Tidak,Tidak,Tidak
2048,0.7288629737609328,27.4,0.6,0.10367892976588629,0.496551724137931,0.4134615384615385,0.3076923076923077,0.5076923076923077,0.7857142857142856,0.7040816326530611,0.6601073345259394,0.6333333333333329,0.25,0.75,0.6199460916442049,0.4769975786924938,Tidak,Ya,Ya
2051,0.9241982507288629,32.0,Tidak,0.10367892976588629,0.36551724137931035,0.2884615384615385,0.23076923076923078,0.4307692307692308,0.7857142857142856,0.6530612244897959,0.4257602862254046,0.36862745098039085,0.75,0.875,0.77088948787062,0.631961259079903,Tidak,Ya,Ya
2052,0.7434402332361515,38.9,1.4,0.2140468227424749,0.6,0.5673076923076923,0.2923076923076923,0.13846153846153847,0.2959183673469387,0.13265306122448978,0.43470483005366845,0.3392156862745104,0.75,0.75,0.8032345013477088,0.7869249394673121,Ya,Ya,Tidak
2055,0.5364431486880465,20.2,Tidak,0.10702341137123746,0.5655172413793103,0.3076923076923077,0.4,0.2923076923076923,0.4183673469387755,0.43877551020408156,0.6118067978533119,0.6156862745098053,0.875,0.375,0.398921832884097,0.30992736077481836,Tidak,Tidak,Tidak
2061,0.8104956268221574,31.5,0.4,0.14046822742474915,0.09655172413793103,0.3076923076923077,0.26153846153846155,0.36923076923076925,0.7244897959183673,0.683673469387755,0.5545617173524171,0.5078431372549019,0.875,0.875,0.6873315363881402,0.5641646489104115,Tidak,Ya,Ya
2066,0.4839650145772594,19.6,0.6,0.043478260869565216,0.2689655172413793,0.07692307692307693,0.09230769230769231,0.1076923076923077,0.8775510204081631,0.7755102040816325,0.6601073345259394,0.6607843137254896,0.875,0.875,0.398921832884097,0.32929782082324444,Tidak,Ya,Tidak
2071,0.40524781341107863,25.3,Tidak,0.09364548494983277,0.9034482758620689,0.1923076923076923,0.23076923076923078,0.2,0.6224489795918366,0.28571428571428564,0.6225402504472299,0.5941176470588232,0.25,0.875,0.41778975741239893,0.43583535108958826,Tidak,Tidak,Tidak
2073,0.6967930029154518,31.0,0.2,0.16387959866220736,0.20689655172413793,0.43269230769230776,0.36923076923076925,0.4307692307692308,0.7346938775510203,0.32653061224489793,0.5635062611806809,0.529411764705884,0.875,0.875,0.5390835579514826,0.6004842615012106,Tidak,Tidak,Ya
2074,0.3790087463556851,14.3,Tidak,0.030100334448160536,0.6827586206896552,0.5576923076923077,0.36923076923076925,0.6307692307692307,0.4285714285714285,0.3061224489795918,0.5509838998211123,0.5215686274509821,Tidak,0.125,0.28032345013477084,0.19370460048426147,Tidak,Tidak,Tidak
2079,0.5364431486880465,25.8,0.4,0.08026755852842808,0.9103448275862068,0.2692307692307692,0.16923076923076924,0.2923076923076923,0.693877551020408,0.39795918367346933,0.6618962432915936,0.6294117647058854,0.5,0.125,0.4528301886792452,0.4794188861985471,Tidak,Tidak,Tidak
2080,0.5043731778425655,20.2,12.4,0.06688963210702341,0.4551724137931034,0.25,0.13846153846153847,0.2923076923076923,0.9591836734693877,0.4999999999999999,0.5617173524150267,0.6156862745098053,Ya,0.375,0.3557951482479784,0.33656174334140426,Ya,Tidak,Tidak
2082,0.8804664723032068,33.2,13.0,0.12374581939799331,0.6482758620689655,0.3076923076923077,0.13846153846153847,0.3384615384615385,0.7551020408163265,0.6224489795918366,0.5169946332737041,0.4392156862745118,0.75,0.375,0.7547169811320755,0.6489104116222759,Ya,Tidak,Ya
2083,0.3119533527696793,13.5,0.4,0.023411371237458192,0.4896551724137931,0.3076923076923077,0.13846153846153847,0.3384615384615385,0.683673469387755,0.43877551020408156,0.6440071556350624,0.7254901960784323,0.625,0.125,0.19407008086253366,0.1815980629539951,Tidak,Tidak,Tidak
2086,0.33527696793002915,11.9,2.0,0.030100334448160536,Tidak,0.2692307692307692,0.26153846153846155,0.23076923076923078,0.9285714285714285,0.9387755102040816,0.5152057245080535,0.47254901960784323,Ya,Ya,0.2021563342318059,0.13801452784503626,Ya,Ya,Ya
2087,0.3760932944606413,14.2,10.4,0.1003344481605351,0.4896551724137931,0.4615384615384615,0.16923076923076924,0.4307692307692308,0.7448979591836734,0.44897959183673464,0.4436493738819358,0.45882352941176663,0.375,0.375,0.2776280323450135,0.2130750605326876,Ya,Ya,Ya
2088,0.6851311953352769,23.4,9.0,0.03678929765886288,0.8551724137931035,0.23076923076923078,0.3076923076923077,0.36923076923076925,0.693877551020408,0.6224489795918366,0.47584973166368627,0.4647058823529413,0.25,0.625,0.5633423180592992,0.43825665859564156,Ya,Tidak,Tidak
2089,0.39067055393586003,17.1,2.6,0.05016722408026755,0.3310344827586207,0.1923076923076923,0.26153846153846155,0.16923076923076924,0.836734693877551,0.5714285714285714,0.6851520572450838,0.6803921568627445,0.625,0.875,0.28301886792452824,0.25181598062953986,Ya,Ya,Tidak
2091,0.5772594752186588,24.8,Tidak,0.08695652173913043,0.6689655172413792,0.23076923076923078,0.09230769230769231,0.23076923076923078,0.6224489795918366,0.4693877551020408,0.7906976744186061,0.7588235294117638,0.125,0.375,0.5336927223719676,0.423728813559322,Tidak,Tidak,Tidak
2095,0.7346938775510202,30.1,Tidak,0.13377926421404682,0.7793103448275862,0.23076923076923078,0.23076923076923078,0.3384615384615385,0.5918367346938774,0.510204081632653,0.6153846153846168,0.5549019607843135,0.375,0.125,0.7142857142857143,0.6029055690072638,Tidak,Tidak,Tidak
2100,0.22740524781341104,13.4,Tidak,0.02006688963210702,0.30344827586206896,0.07692307692307693,0.1076923076923077,0.16923076923076924,0.9489795918367346,0.6632653061224489,0.8926654740608235,0.8745098039215691,0.625,Ya,0.22641509433962262,0.19128329297820817,Tidak,Tidak,Tidak
2102,0.47813411078717194,18.9,12.0,0.030100334448160536,0.35172413793103446,0.3557692307692308,0.13846153846153847,0.4,0.9387755102040816,0.4693877551020408,0.47584973166368627,0.47450980392156694,0.875,0.625,0.38544474393531,0.33656174334140426,Ya,Ya,Ya
2106,0.1749271137026239,15.6,1.4,0.056856187290969896,0.5793103448275863,0.25,0.2,0.13846153846153847,0.7653061224489796,0.4081632653061224,0.6565295169946346,0.62156862745098,0.25,0.875,0.25067385444743934,0.22276029055690066,Ya,Tidak,Tidak
2109,0.4868804664723031,18.3,Tidak,0.11036789297658862,0.12413793103448276,0.25,0.2923076923076923,0.3076923076923077,0.7244897959183673,0.7653061224489796,0.47048300536672727,0.4392156862745118,Ya,0.875,0.38544474393531,0.2542372881355932,Tidak,Ya,Ya
2112,0.4839650145772594,19.9,1.8,0.056856187290969896,0.46206896551724136,0.2692307692307692,0.13846153846153847,0.3076923076923077,0.846938775510204,0.4897959183673469,0.7280858676207522,0.647058823529413,0.875,0.875,0.3692722371967655,0.3462469733656174,Ya,Tidak,Tidak
2113,0.20991253644314867,16.4,Tidak,0.043478260869565216,0.7241379310344828,0.23076923076923078,0.26153846153846155,0.2,0.7244897959183673,0.43877551020408156,0.6744186046511658,0.643137254901962,0.375,0.5,0.2641509433962264,0.25181598062953986,Tidak,Tidak,Tidak
2117,0.6122448979591836,20.1,Tidak,0.07023411371237458,0.04827586206896552,0.23076923076923078,0.3076923076923077,0.2,0.846938775510204,0.9489795918367346,0.4847942754919501,0.41568627450980244,Ya,Ya,0.4366576819407008,0.3220338983050847,Tidak,Ya,Ya
2118,0.8658892128279881,34.9,Tidak,0.14046822742474915,0.7793103448275862,0.25,0.2,0.3076923076923077,0.693877551020408,0.4897959183673469,0.5241502683363173,0.44313725490196276,0.625,0.25,0.7951482479784366,0.685230024213075,Tidak,Tidak,Tidak
2120,0.4985422740524781,20.9,0.8,0.14381270903010032,0.39999999999999997,0.2692307692307692,0.2923076923076923,0.26153846153846155,0.5612244897959183,0.4795918367346938,0.4901610017889091,0.4529411764705884,0.375,0.875,0.4150943396226415,0.32929782082324444,Tidak,Ya,Ya
2122,0.6064139941690961,23.8,Tidak,0.12709030100334448,0.38620689655172413,0.3076923076923077,0.4,0.47692307692307695,0.7448979591836734,0.6530612244897959,0.6672629695885526,0.6294117647058854,0.75,0.75,0.5417789757412399,0.4213075060532687,Tidak,Tidak,Tidak
2128,0.6326530612244897,25.3,Tidak,0.1003344481605351,0.19999999999999998,0.14423076923076922,0.23076923076923078,0.09230769230769231,0.9489795918367346,0.6122448979591836,0.5509838998211123,0.5352941176470587,Ya,0.625,0.444743935309973,0.44552058111380133,Tidak,Ya,Tidak
2133,0.2040816326530612,12.2,Tidak,0.046822742474916385,0.6758620689655173,0.31730769230769235,0.3076923076923077,0.46153846153846156,0.5714285714285714,0.39795918367346933,0.7119856887298788,0.7019607843137265,0.125,0.125,0.15902964959568733,0.13559322033898302,Tidak,Tidak,Tidak
2137,0.4023323615160349,23.6,Tidak,0.05016722408026755,0.6896551724137931,0.07692307692307693,0.06153846153846154,0.13846153846153847,0.6224489795918366,0.4795918367346938,0.7155635062611836,0.6705882352941188,Tidak,0.125,0.3746630727762803,0.4213075060532687,Tidak,Tidak,Tidak
2138,0.6734693877551019,27.5,Tidak,0.17725752508361203,0.6896551724137931,0.33653846153846156,0.16923076923076924,0.36923076923076925,0.5510204081632653,0.4183673469387755,0.5581395348837219,0.5098039215686292,0.75,Tidak,0.5390835579514826,0.5157384987893462,Tidak,Tidak,Tidak
2139,0.41982507288629733,14.4,2.8,0.0033444816053511705,Tidak,0.019230769230769218,Tidak,Tidak,Ya,Ya,0.5796064400715579,0.5941176470588232,Ya,Ya,0.3288409703504043,0.2300242130750605,Ya,Ya,Ya
2143,0.6413994169096209,20.8,2.8,0.07357859531772576,0.041379310344827586,0.44230769230769235,0.13846153846153847,0.46153846153846156,0.8061224489795917,0.9081632653061223,0.5563506261180677,0.5803921568627466,Ya,Ya,0.5363881401617251,0.36561743341404346,Ya,Ya,Ya
2144,0.1865889212827988,12.2,Tidak,0.013377926421404682,0.6482758620689655,0.1634615384615385,0.1076923076923077,0.16923076923076924,0.7040816326530611,0.4795918367346938,0.8103756708407879,0.7549019607843128,Tidak,0.125,0.16442048517520214,0.1670702179176755,Tidak,Tidak,Tidak
2148,0.5830903790087463,27.6,Tidak,0.03678929765886288,0.6551724137931034,0.038461538461538464,0.03076923076923077,0.03076923076923077,0.836734693877551,0.5408163265306122,0.6905187835420392,0.617647058823529,0.75,0.75,0.477088948787062,0.49878934624697324,Tidak,Tidak,Tidak
2153,0.314868804664723,24.1,Tidak,0.11036789297658862,0.8413793103448275,0.1826923076923077,0.13846153846153847,0.16923076923076924,0.7448979591836734,0.39795918367346933,0.7781753130590374,0.7274509803921596,0.125,0.875,0.33423180592991913,0.4552058111380145,Tidak,Tidak,Tidak
2156,0.7725947521865888,30.5,1.8,0.17391304347826086,0.7517241379310345,0.21153846153846156,0.26153846153846155,0.36923076923076925,0.6326530612244897,0.5612244897959183,0.5724508050089447,0.5117647058823529,0.375,0.125,0.7277628032345014,0.6004842615012106,Ya,Tidak,Tidak
